Area,Room,Parking,Warehouse,Elevator,Address,Price
48,1,TRUE,TRUE,TRUE,Shahr-e-Ziba,58333.33
70,2,FALSE,TRUE,TRUE,Komeil,41666.67
102,2,TRUE,TRUE,TRUE,Saadat Abad,204000
85,2,TRUE,FALSE,TRUE,Pardis,15666.67
72,2,TRUE,TRUE,FALSE,West Ferdows Boulevard,80000
120,2,TRUE,TRUE,TRUE,Shahrake Qods,35000
180,3,TRUE,TRUE,TRUE,Saadat Abad,483333.33
138,3,TRUE,TRUE,TRUE,Saadat Abad,310000
87,2,TRUE,TRUE,TRUE,Shahrake Qods,32000
705,5,TRUE,TRUE,FALSE,Abazar,3033333.33
200,3,TRUE,TRUE,TRUE,Saadat Abad,533333.33
87,2,TRUE,TRUE,TRUE,Pardis,19000
75,2,TRUE,TRUE,TRUE,Shahr-e-Ziba,111666.67
66,2,TRUE,TRUE,TRUE,Ostad Moein,52666.67
57,1,TRUE,TRUE,TRUE,West Ferdows Boulevard,96666.67
62,1,TRUE,TRUE,TRUE,West Ferdows Boulevard,88333.33
65,2,TRUE,TRUE,TRUE,West Ferdows Boulevard,103333.33
70,1,FALSE,TRUE,FALSE,Saadat Abad,110000
65,1,TRUE,TRUE,TRUE,West Ferdows Boulevard,93333.33
100,2,TRUE,TRUE,TRUE,Ostad Moein,93333.33
210,3,TRUE,TRUE,TRUE,Saadat Abad,546666.67
110,2,TRUE,TRUE,TRUE,Saadat Abad,296666.67
68,2,TRUE,TRUE,TRUE,West Ferdows Boulevard,96666.67
101,2,TRUE,TRUE,TRUE,Saadat Abad,185166.67
85,2,TRUE,TRUE,TRUE,Ekhtiarieh,166666.67
165,3,TRUE,TRUE,TRUE,Saadat Abad,350000
300,4,TRUE,TRUE,TRUE,Saadat Abad,1000000
245,3,TRUE,TRUE,TRUE,Shahrake Gharb,633333.33
105,2,TRUE,TRUE,FALSE,Andisheh,33333.33
135,2,TRUE,TRUE,TRUE,Saadat Abad,293333.33
130,3,TRUE,TRUE,TRUE,Saadat Abad,310000
83,2,TRUE,FALSE,TRUE,Saadat Abad,153333.33
60,1,TRUE,TRUE,TRUE,Saadat Abad,155000
52,1,TRUE,TRUE,TRUE,Southern Program Organization,91666.67
60,2,TRUE,TRUE,TRUE,West Ferdows Boulevard,95000
60,2,TRUE,TRUE,TRUE,West Ferdows Boulevard,95000
70,2,TRUE,TRUE,TRUE,East Ferdows Boulevard,100000
140,3,TRUE,TRUE,TRUE,Shahrake Gharb,373333.33
120,2,TRUE,TRUE,TRUE,Saadat Abad,226666.67
62,1,TRUE,TRUE,TRUE,Shahrake Qods,17000
70,2,TRUE,TRUE,TRUE,West Ferdows Boulevard,86666.67
150,3,TRUE,TRUE,TRUE,Saadat Abad,316666.67
69,2,TRUE,TRUE,FALSE,Shahran,61666.67
97,2,TRUE,TRUE,TRUE,Pardis,25666.67
70,1,TRUE,TRUE,TRUE,East Ferdows Boulevard,86666.67
100,2,TRUE,TRUE,TRUE,Jeyhoon,76666.67
75,2,TRUE,TRUE,FALSE,West Ferdows Boulevard,83333.33
103,2,TRUE,TRUE,TRUE,Azarbaijan,105000
85,2,TRUE,TRUE,TRUE,Shahran,88333.33
150,3,TRUE,TRUE,TRUE,Punak,350000
66,2,TRUE,TRUE,TRUE,Qalandari,141666.67
106,2,TRUE,TRUE,TRUE,Pardis,26666.67
101,2,TRUE,FALSE,TRUE,Pirouzi,110000
290,4,TRUE,TRUE,TRUE,Aqdasieh,900000
106,2,TRUE,TRUE,TRUE,Saadat Abad,200000
107,3,TRUE,TRUE,FALSE,Eram,99000
122,2,TRUE,TRUE,TRUE,Jeyhoon,130000
195,3,TRUE,TRUE,TRUE,Shahrake Gharb,650000
98,2,TRUE,TRUE,TRUE,Shahr-e-Ziba,106666.67
105,2,TRUE,TRUE,TRUE,Pardis,23333.33
98,2,TRUE,TRUE,TRUE,Pardis,25666.67
200,3,TRUE,TRUE,TRUE,Gheitarieh,533333.33
400,4,TRUE,TRUE,TRUE,Elahieh,2100000
110,2,TRUE,TRUE,TRUE,Ekhtiarieh,276666.67
95,2,TRUE,TRUE,TRUE,Ostad Moein,98333.33
60,1,TRUE,TRUE,TRUE,Southern Program Organization,80000
76,2,FALSE,FALSE,FALSE,Parand,11500
222,3,TRUE,TRUE,TRUE,Gheitarieh,660000
120,2,TRUE,TRUE,TRUE,Punak,200000
90,2,TRUE,TRUE,TRUE,Ekhtiarieh,200000
270,3,TRUE,TRUE,TRUE,Kamranieh,883333.33
110,2,TRUE,TRUE,FALSE,Southern Program Organization,119333.33
84,2,TRUE,TRUE,TRUE,Shahrake Qods,32733.33
76,2,TRUE,TRUE,TRUE,Shahrake Qods,29000
75,2,FALSE,TRUE,TRUE,Parand,13333.33
170,4,TRUE,TRUE,TRUE,Andisheh,102000
92,2,FALSE,TRUE,FALSE,Andisheh,31000
122,3,TRUE,TRUE,FALSE,Parand,28333.33
170,3,TRUE,TRUE,TRUE,Ekhtiarieh,260000
147,3,TRUE,TRUE,TRUE,Pasdaran,278333.33
47,1,FALSE,TRUE,FALSE,Jeyhoon,28333.33
100,2,TRUE,TRUE,TRUE,Pasdaran,200000
180,3,TRUE,TRUE,TRUE,Saadat Abad,450000
90,2,TRUE,TRUE,TRUE,Northern Janatabad,105000
180,3,TRUE,TRUE,TRUE,Saadat Abad,450000
80,2,TRUE,TRUE,TRUE,Shahr-e-Ziba,85000
59,1,TRUE,FALSE,TRUE,Pirouzi,53333.33
87,2,TRUE,TRUE,TRUE,Pardis,28333.33
50,1,FALSE,TRUE,TRUE,Ostad Moein,33333.33
123,3,TRUE,TRUE,TRUE,Gheitarieh,246666.67
56,1,TRUE,TRUE,TRUE,Feiz Garden,73333.33
105,2,TRUE,TRUE,TRUE,Pardis,31500
57,1,TRUE,TRUE,TRUE,Azarbaijan,58333.33
78,2,TRUE,TRUE,TRUE,Southern Janatabad,116666.67
92,2,TRUE,TRUE,TRUE,Southern Janatabad,129333.33
100,2,TRUE,TRUE,TRUE,Pardis,35000
152,3,TRUE,TRUE,TRUE,Saadat Abad,326666.67
155,3,TRUE,TRUE,TRUE,Shahrake Gharb,300000
115,3,TRUE,TRUE,TRUE,Shahr-e-Ziba,129000
145,3,TRUE,TRUE,TRUE,Shahrake Gharb,366666.67
115,2,TRUE,TRUE,TRUE,Yousef Abad,180000
60,1,TRUE,TRUE,FALSE,Central Janatabad,73000
160,3,TRUE,TRUE,TRUE,Gheitarieh,340000
101,2,TRUE,TRUE,TRUE,North Program Organization,171666.67
98,2,TRUE,TRUE,TRUE,Southern Janatabad,120000
92,2,TRUE,TRUE,TRUE,Punak,129000
90,2,TRUE,TRUE,TRUE,Northern Janatabad,129333.33
150,3,TRUE,TRUE,TRUE,West Ferdows Boulevard,240000
106,2,TRUE,TRUE,TRUE,Persian Gulf Martyrs Lake,98666.67
135,3,TRUE,TRUE,TRUE,Dehkade Olampic,140000
105,2,TRUE,TRUE,TRUE,Pardis,29666.67
209,3,TRUE,TRUE,TRUE,West Ferdows Boulevard,433333.33
115,2,TRUE,TRUE,FALSE,Tarasht,120000
110,2,TRUE,TRUE,FALSE,Water Organization,131666.67
90,2,FALSE,TRUE,TRUE,Northern Janatabad,105000
190,3,TRUE,TRUE,TRUE,Aqdasieh,800000
54,1,FALSE,TRUE,TRUE,Punak,66666.67
133,3,TRUE,TRUE,TRUE,Gheitarieh,443333.33
200,3,TRUE,TRUE,TRUE,Ajudaniye,900000
220,3,TRUE,TRUE,TRUE,Kamranieh,1120000
130,3,TRUE,TRUE,TRUE,Gheitarieh,290000
123,3,TRUE,TRUE,FALSE,Azadshahr,115000
105,2,TRUE,TRUE,TRUE,Dehkade Olampic,136666.67
103,3,TRUE,TRUE,TRUE,Shahran,137600
105,2,TRUE,TRUE,TRUE,Pardis,23666.67
161,3,TRUE,TRUE,TRUE,Persian Gulf Martyrs Lake,213333.33
115,3,FALSE,TRUE,TRUE,Shahrake Qods,53333.33
85,2,FALSE,FALSE,FALSE,Azadshahr,103333.33
50,2,TRUE,TRUE,FALSE,Shahran,60666.67
160,3,TRUE,TRUE,TRUE,Persian Gulf Martyrs Lake,223333.33
232,3,TRUE,TRUE,TRUE,Farmanieh,766666.67
98,2,TRUE,TRUE,TRUE,Shahr-e-Ziba,107333.33
117,2,TRUE,TRUE,TRUE,Shahran,129333.33
77,2,TRUE,TRUE,TRUE,West Ferdows Boulevard,113333.33
100,2,TRUE,TRUE,FALSE,Yousef Abad,131666.67
85,2,TRUE,TRUE,FALSE,Northern Janatabad,98333.33
145,3,TRUE,TRUE,TRUE,Farmanieh,366666.67
127,3,TRUE,TRUE,TRUE,Hakimiyeh,149333.33
79,2,TRUE,TRUE,TRUE,Shahran,98333.33
120,2,TRUE,TRUE,TRUE,Gheitarieh,366666.67
173,3,TRUE,TRUE,TRUE,Niavaran,366666.67
195,3,TRUE,TRUE,TRUE,Farmanieh,576000
66,2,TRUE,TRUE,TRUE,West Ferdows Boulevard,75666.67
100,2,TRUE,TRUE,TRUE,Gheitarieh,266666.67
140,3,TRUE,TRUE,TRUE,Gheitarieh,371666.67
93,2,TRUE,TRUE,TRUE,Atabak,43333.33
80,2,TRUE,TRUE,TRUE,Yousef Abad,141666.67
119,2,TRUE,TRUE,TRUE,Shahran,180000
100,2,TRUE,TRUE,TRUE,Ekhtiarieh,216666.67
115,2,TRUE,TRUE,TRUE,Shahran,128000
52,1,TRUE,TRUE,TRUE,Ekhtiarieh,123333.33
136,3,TRUE,TRUE,TRUE,Persian Gulf Martyrs Lake,45333.33
95,2,TRUE,TRUE,TRUE,Shahran,166666.67
83,3,TRUE,TRUE,TRUE,Shahran,103333.33
100,2,TRUE,TRUE,TRUE,Shahrake Qods,56666.67
70,2,TRUE,TRUE,FALSE,Shahran,85000
73,2,TRUE,TRUE,FALSE,Shahran,86000
70,2,TRUE,TRUE,TRUE,Shahr-e-Ziba,66666.67
105,2,TRUE,TRUE,TRUE,Pardis,16666.67
69,2,TRUE,TRUE,TRUE,Shahr-e-Ziba,68333.33
87,2,TRUE,TRUE,TRUE,Pardis,17666.67
66,1,TRUE,TRUE,TRUE,Pardis,24000
98,2,TRUE,TRUE,TRUE,Pardis,33333.33
64,2,TRUE,TRUE,TRUE,Shahr-e-Ziba,66000
65,2,TRUE,TRUE,TRUE,Shahr-e-Ziba,66666.67
85,2,TRUE,TRUE,TRUE,Central Janatabad,111666.67
85,2,TRUE,TRUE,TRUE,Punak,150000
93,2,TRUE,TRUE,TRUE,Gheitarieh,186666.67
155,3,TRUE,TRUE,TRUE,Heravi,300000
450,2,FALSE,FALSE,FALSE,Absard,150000
117,3,TRUE,TRUE,TRUE,Shahrake Gharb,226666.67
85,2,TRUE,TRUE,TRUE,Pakdasht,21333.33
500,4,TRUE,TRUE,FALSE,Damavand,666666.67
900,3,TRUE,TRUE,FALSE,Damavand,283333.33
60,1,TRUE,TRUE,TRUE,Persian Gulf Martyrs Lake,29166.67
60,1,TRUE,TRUE,TRUE,Persian Gulf Martyrs Lake,29000
58,2,TRUE,TRUE,TRUE,Sabalan,40000
118,2,TRUE,TRUE,TRUE,Shahrake Qods,32000
98,2,TRUE,TRUE,TRUE,Gheitarieh,290000
60,1,FALSE,TRUE,TRUE,Narmak,70000
85,2,TRUE,TRUE,TRUE,Gheitarieh,246666.67
110,2,TRUE,TRUE,TRUE,Heravi,166666.67
190,3,TRUE,TRUE,TRUE,Gheitarieh,400000
235,3,TRUE,TRUE,TRUE,Gheitarieh,800000
150,3,TRUE,TRUE,TRUE,Gheitarieh,483333.33
197,3,TRUE,TRUE,TRUE,Gheitarieh,443333.33
153,2,TRUE,TRUE,TRUE,Gheitarieh,443333.33
99,2,TRUE,TRUE,TRUE,Heravi,163333.33
195,3,TRUE,TRUE,TRUE,Gheitarieh,663333.33
125,2,TRUE,TRUE,TRUE,Gheitarieh,386666.67
85,2,TRUE,TRUE,TRUE,Gheitarieh,243333.33
103,2,TRUE,TRUE,TRUE,Heravi,221333.33
235,3,TRUE,TRUE,TRUE,Gheitarieh,850000
107,2,TRUE,TRUE,TRUE,Velenjak,440000
195,3,TRUE,TRUE,TRUE,Gheitarieh,650000
170,3,FALSE,FALSE,FALSE,Gheitarieh,483333.33
153,3,TRUE,TRUE,TRUE,Gheitarieh,433333.33
90,2,TRUE,TRUE,TRUE,Pirouzi,88333.33
88,2,TRUE,TRUE,TRUE,Gheitarieh,253333.33
100,2,TRUE,TRUE,TRUE,Gheitarieh,283333.33
100,2,TRUE,TRUE,TRUE,Saadat Abad,216666.67
203,3,TRUE,TRUE,TRUE,Araj,460000
200,3,TRUE,TRUE,TRUE,Aqdasieh,443333.33
200,3,TRUE,TRUE,TRUE,Araj,456666.67
116,3,TRUE,TRUE,TRUE,Gheitarieh,266666.67
202,3,FALSE,FALSE,FALSE,Araj,443333.33
202,3,TRUE,TRUE,TRUE,Aqdasieh,440000
61,1,TRUE,TRUE,TRUE,Si Metri Ji,43933.33
70,2,TRUE,TRUE,TRUE,Jeyhoon,51666.67
62,2,TRUE,TRUE,TRUE,Beryanak,46666.67
200,3,TRUE,TRUE,TRUE,Araj,443333.33
120,3,TRUE,TRUE,TRUE,Ostad Moein,131666.67
87,2,TRUE,TRUE,TRUE,Amirabad,159333.33
200,3,TRUE,TRUE,TRUE,Aqdasieh,446666.67
80,2,TRUE,TRUE,TRUE,Parand,16666.67
202,3,FALSE,FALSE,FALSE,Araj,450000
57,1,FALSE,TRUE,TRUE,Ostad Moein,44000
202,3,TRUE,TRUE,TRUE,Araj,456666.67
84,2,TRUE,TRUE,TRUE,Pirouzi,75000
202,3,TRUE,TRUE,TRUE,Aqdasieh,490000
93,2,TRUE,TRUE,TRUE,Saadat Abad,186666.67
85,2,TRUE,TRUE,TRUE,Gheitarieh,266666.67
100,2,TRUE,TRUE,TRUE,Saadat Abad,246666.67
153,2,TRUE,TRUE,TRUE,Aqdasieh,350000
122,3,TRUE,TRUE,TRUE,Saadat Abad,266666.67
150,2,TRUE,TRUE,TRUE,Aqdasieh,350000
56,2,TRUE,TRUE,TRUE,Ostad Moein,50000
150,2,TRUE,TRUE,TRUE,Araj,350000
202,3,TRUE,TRUE,TRUE,Araj,476666.67
201,3,TRUE,TRUE,TRUE,Aqdasieh,473333.33
140,3,TRUE,TRUE,TRUE,Shahrake Qods,86333.33
200,3,TRUE,TRUE,TRUE,Aqdasieh,466666.67
67,2,TRUE,TRUE,FALSE,Jeyhoon,50000
86,2,TRUE,TRUE,TRUE,Gheitarieh,240000
120,3,TRUE,TRUE,TRUE,Ostad Moein,131666.67
84,2,TRUE,TRUE,TRUE,Gheitarieh,246666.67
86,2,TRUE,TRUE,TRUE,Central Janatabad,126666.67
85,2,TRUE,TRUE,TRUE,Gheitarieh,243333.33
67,2,TRUE,TRUE,TRUE,Shahran,76666.67
90,2,TRUE,TRUE,TRUE,Northern Janatabad,160000
83,2,TRUE,TRUE,TRUE,Gheitarieh,243333.33
70,2,TRUE,TRUE,TRUE,Jeyhoon,57666.67
88,2,TRUE,TRUE,TRUE,Shahrake Qods,37840
167,3,TRUE,TRUE,TRUE,Gheitarieh,366666.67
100,2,FALSE,FALSE,FALSE,Shahrake Qods,21666.67
100,2,TRUE,TRUE,TRUE,Shahrake Qods,33333.33
60,2,TRUE,TRUE,TRUE,Southern Janatabad,76666.67
155,3,TRUE,TRUE,TRUE,Gheitarieh,366666.67
76,2,TRUE,TRUE,TRUE,Jeyhoon,61666.67
90,2,TRUE,TRUE,TRUE,Shahrake Qods,30000
65,1,TRUE,TRUE,TRUE,Shahrake Qods,17833.33
80,2,TRUE,TRUE,TRUE,Shahrake Qods,22666.67
135,2,TRUE,TRUE,TRUE,Gheitarieh,290000
94,2,TRUE,TRUE,TRUE,Shahrake Qods,31666.67
110,2,TRUE,TRUE,TRUE,Gheitarieh,273333.33
115,3,TRUE,TRUE,TRUE,Farmanieh,230000
170,3,TRUE,TRUE,TRUE,Gheitarieh,373333.33
115,3,FALSE,TRUE,TRUE,Farmanieh,230000
60,1,FALSE,FALSE,FALSE,Damavand,30000
105,2,TRUE,TRUE,TRUE,Saadat Abad,193333.33
61,2,FALSE,TRUE,FALSE,Salsabil,34666.67
100,2,TRUE,TRUE,TRUE,Saadat Abad,200000
145,3,TRUE,TRUE,TRUE,Jeyhoon,153333.33
87,2,TRUE,TRUE,TRUE,Pardis,15966.67
87,2,TRUE,TRUE,TRUE,Pardis,16533.33
115,3,TRUE,TRUE,TRUE,Shahrake Gharb,216666.67
85,2,TRUE,TRUE,TRUE,Pardis,23000
67,2,TRUE,TRUE,FALSE,Punak,76000
94,2,TRUE,TRUE,TRUE,Shahran,76000
90,2,TRUE,TRUE,TRUE,Shahran,106666.67
94,2,TRUE,TRUE,TRUE,,100000
99,2,TRUE,TRUE,TRUE,,138333.33
86,2,TRUE,TRUE,TRUE,Pardis,29666.67
60,2,TRUE,TRUE,TRUE,West Ferdows Boulevard,88333.33
58,1,TRUE,TRUE,TRUE,Shahrake Gharb,113333.33
76,2,TRUE,TRUE,TRUE,Shahr-e-Ziba,95000
57,1,TRUE,TRUE,TRUE,Southern Program Organization,80000
81,2,TRUE,TRUE,TRUE,West Ferdows Boulevard,110000
112,3,TRUE,TRUE,TRUE,West Ferdows Boulevard,120000
75,2,TRUE,TRUE,TRUE,Shahran,116666.67
153,3,TRUE,TRUE,TRUE,Punak,250000
95,2,TRUE,TRUE,TRUE,Shahrake Gharb,170000
101,2,TRUE,TRUE,TRUE,Shahrake Gharb,218833.33
40,0,FALSE,FALSE,FALSE,Pakdasht,5500
88,2,TRUE,TRUE,TRUE,Railway,95333.33
141,3,TRUE,TRUE,TRUE,Persian Gulf Martyrs Lake,127000
140,3,TRUE,TRUE,TRUE,Persian Gulf Martyrs Lake,59666.67
120,2,TRUE,TRUE,TRUE,Persian Gulf Martyrs Lake,51000
66,2,FALSE,TRUE,FALSE,Beryanak,33333.33
70,2,TRUE,TRUE,TRUE,Punak,116666.67
75,2,TRUE,FALSE,TRUE,Heshmatieh,100000
70,2,FALSE,TRUE,TRUE,Elm-o-Sanat,60000
150,3,TRUE,TRUE,TRUE,Saadat Abad,666666.67
95,2,TRUE,TRUE,TRUE,Golestan,31666.67
65,2,TRUE,TRUE,FALSE,Jeyhoon,48333.33
88,3,FALSE,TRUE,TRUE,Parand,15833.33
113,3,TRUE,TRUE,FALSE,Gheitarieh,200000
50,1,TRUE,TRUE,FALSE,Shahrake Qods,12000
45,1,FALSE,FALSE,TRUE,Ostad Moein,40000
53,1,FALSE,TRUE,TRUE,Narmak,45000
100,2,TRUE,TRUE,TRUE,Andisheh,60000
50,1,TRUE,TRUE,FALSE,Shahryar,16666.67
43,0,FALSE,TRUE,FALSE,Nasim Shahr,12000
85,2,TRUE,TRUE,FALSE,Baghestan,25500
134,3,TRUE,TRUE,TRUE,North Program Organization,213333.33
90,2,TRUE,TRUE,TRUE,Shahr-e-Ziba,100000
90,2,TRUE,TRUE,TRUE,Shahrake Qods,42000
135,2,TRUE,TRUE,FALSE,SabaShahr,73333.33
130,3,TRUE,TRUE,TRUE,Railway,195000
55,1,TRUE,TRUE,FALSE,Andisheh,18333.33
200,5,FALSE,FALSE,FALSE,Dehkade Olampic,400000
107,2,TRUE,TRUE,TRUE,Shahrake Madaen,26666.67
150,2,TRUE,TRUE,TRUE,Pakdasht,42333.33
56,1,FALSE,TRUE,FALSE,Ostad Moein,40000
160,3,TRUE,TRUE,FALSE,Azadshahr,150000
138,3,TRUE,TRUE,TRUE,Salsabil,119466.67
125,3,TRUE,TRUE,TRUE,Tehransar,125000
83,2,TRUE,TRUE,TRUE,Shahr-e-Ziba,83666.67
131,3,TRUE,TRUE,TRUE,Railway,195000
115,2,TRUE,TRUE,TRUE,Central Janatabad,162333.33
50,1,TRUE,TRUE,FALSE,Andisheh,21666.67
91,2,TRUE,TRUE,TRUE,West Ferdows Boulevard,120000
80,2,TRUE,TRUE,TRUE,Central Janatabad,113166.67
40,1,FALSE,TRUE,FALSE,Qasr-od-Dasht,24000
68,2,TRUE,TRUE,TRUE,Shahr-e-Ziba,71666.67
110,2,TRUE,TRUE,TRUE,Shahran,130666.67
63,1,TRUE,TRUE,FALSE,,24333.33
50,1,TRUE,TRUE,FALSE,Beryanak,27666.67
110,2,TRUE,TRUE,TRUE,Shahr-e-Ziba,185000
95,2,TRUE,TRUE,TRUE,Shahr-e-Ziba,97333.33
65,2,TRUE,TRUE,TRUE,Southern Janatabad,75000
108,2,TRUE,TRUE,TRUE,Persian Gulf Martyrs Lake,100800
62,2,FALSE,TRUE,FALSE,Beryanak,31000
37,1,FALSE,TRUE,TRUE,Hashemi,27666.67
105,2,TRUE,TRUE,TRUE,West Ferdows Boulevard,121666.67
41,1,FALSE,TRUE,FALSE,Salsabil,25666.67
85,2,TRUE,TRUE,TRUE,Shahrakeh Naft,153333.33
150,3,TRUE,TRUE,TRUE,Shahrake Gharb,411666.67
83,2,TRUE,TRUE,TRUE,East Ferdows Boulevard,93333.33
174,3,TRUE,TRUE,TRUE,Valiasr,333333.33
105,3,TRUE,TRUE,TRUE,Yousef Abad,157500
57,2,FALSE,FALSE,TRUE,Waterfall,42166.67
200,3,TRUE,TRUE,TRUE,Sadeghieh,233333.33
75,2,FALSE,FALSE,FALSE,Baghestan,20000
87,2,FALSE,FALSE,FALSE,Pardis,30000
63,2,FALSE,TRUE,FALSE,Qasr-od-Dasht,42000
64,2,TRUE,TRUE,TRUE,Central Janatabad,74666.67
65,2,FALSE,FALSE,FALSE,Ostad Moein,40000
87,2,TRUE,TRUE,TRUE,Pardis,21666.67
44,1,FALSE,TRUE,FALSE,Shahryar,19000
85,2,FALSE,FALSE,FALSE,Pakdasht,11833.33
43,1,FALSE,TRUE,FALSE,Ahang,26666.67
118,3,TRUE,TRUE,TRUE,Sattarkhan,163333.33
92,2,TRUE,TRUE,TRUE,Shahran,90000
124,3,TRUE,TRUE,TRUE,Sattarkhan,113333.33
56,1,FALSE,TRUE,FALSE,Jeyhoon,31666.67
40,1,FALSE,TRUE,FALSE,Pirouzi,29000
92,2,TRUE,TRUE,TRUE,West Ferdows Boulevard,99000
86,2,TRUE,TRUE,TRUE,Central Janatabad,111000
51,2,TRUE,TRUE,FALSE,Shahran,61666.67
70,1,FALSE,FALSE,FALSE,Baghestan,18666.67
85,2,TRUE,TRUE,TRUE,Shahrake Qods,35400
51,1,FALSE,TRUE,FALSE,Ostad Moein,30000
131,2,TRUE,TRUE,TRUE,Ray,113333.33
48,1,FALSE,TRUE,FALSE,Komeil,27333.33
84,2,TRUE,TRUE,FALSE,Andisheh,25766.67
95,2,TRUE,TRUE,TRUE,Hashemi,78333.33
74,2,TRUE,TRUE,TRUE,Eskandari,98666.67
68,2,TRUE,TRUE,TRUE,East Ferdows Boulevard,83333.33
240,4,TRUE,TRUE,TRUE,Persian Gulf Martyrs Lake,160000
"3,600",2,FALSE,FALSE,FALSE,Shahryar,324000
44,1,FALSE,TRUE,FALSE,Qasr-od-Dasht,25666.67
82,2,TRUE,TRUE,TRUE,Shahran,95000
44,1,TRUE,TRUE,FALSE,Salsabil,35000
42,1,FALSE,TRUE,FALSE,Pirouzi,32000
63,1,TRUE,TRUE,TRUE,Aqdasieh,133333.33
110,2,FALSE,TRUE,TRUE,Salehabad,25000
235,3,TRUE,TRUE,TRUE,Niavaran,1033333.33
500,2,TRUE,TRUE,FALSE,Absard,103333.33
57,1,TRUE,TRUE,FALSE,Feiz Garden,64333.33
170,3,TRUE,TRUE,TRUE,Pakdasht,42666.67
115,2,TRUE,TRUE,FALSE,Golestan,68333.33
68,2,TRUE,TRUE,TRUE,Southern Program Organization,90000
62,1,FALSE,TRUE,TRUE,Baghestan,20666.67
56,1,TRUE,TRUE,TRUE,Shahr-e-Ziba,73333.33
75,2,TRUE,TRUE,TRUE,Shahran,103666.67
95,2,TRUE,TRUE,TRUE,Pasdaran,195000
144,3,TRUE,TRUE,TRUE,Zafar,345600
50,1,FALSE,FALSE,TRUE,Qarchak,12666.67
78,2,TRUE,TRUE,FALSE,Sattarkhan,70000
95,2,TRUE,FALSE,TRUE,Ray,68333.33
90,2,TRUE,TRUE,TRUE,Ray,60000
95,2,TRUE,TRUE,TRUE,Punak,140000
350,4,TRUE,TRUE,TRUE,Niavaran,2400000
71,2,TRUE,TRUE,TRUE,West Ferdows Boulevard,77666.67
80,1,FALSE,FALSE,FALSE,Pishva,12666.67
44,1,TRUE,FALSE,TRUE,Ostad Moein,33333.33
46,1,TRUE,TRUE,TRUE,Jeyhoon,38333.33
78,2,TRUE,TRUE,FALSE,Sattarkhan,67000
67,2,FALSE,TRUE,FALSE,Karoon,35666.67
49,1,TRUE,TRUE,FALSE,Andisheh,3666.67
105,2,TRUE,TRUE,TRUE,Andisheh,40000
72,2,FALSE,TRUE,TRUE,Beryanak,43000
65,2,FALSE,TRUE,TRUE,Salsabil,40666.67
80,2,TRUE,TRUE,TRUE,West Pars,72000
66,2,FALSE,TRUE,FALSE,Jeyhoon,39566.67
58,2,FALSE,TRUE,FALSE,Jeyhoon,40333.33
67,2,FALSE,TRUE,FALSE,Salsabil,40500
89,2,TRUE,TRUE,FALSE,Andisheh,35600
75,2,TRUE,TRUE,TRUE,Beryanak,48333.33
85,2,FALSE,TRUE,TRUE,Si Metri Ji,48000
94,2,TRUE,TRUE,TRUE,Central Janatabad,143333.33
67,2,TRUE,TRUE,FALSE,Jeyhoon,48000
60,1,FALSE,TRUE,TRUE,Shahrake Qods,30666.67
67,1,TRUE,FALSE,TRUE,Beryanak,47166.67
65,2,FALSE,FALSE,TRUE,Beryanak,43666.67
72,2,FALSE,TRUE,TRUE,Beryanak,43333.33
62,2,TRUE,TRUE,TRUE,Salsabil,45000
37,1,FALSE,TRUE,TRUE,Ostad Moein,33300
105,3,TRUE,TRUE,TRUE,Shahr-e-Ziba,118333.33
78,2,FALSE,FALSE,TRUE,Parand,13900
53,1,FALSE,TRUE,FALSE,Baghestan,15000
80,2,FALSE,TRUE,TRUE,Shahr-e-Ziba,81666.67
88,2,TRUE,TRUE,TRUE,Persian Gulf Martyrs Lake,95000
39,1,FALSE,TRUE,FALSE,Andisheh,12333.33
128,2,TRUE,TRUE,TRUE,Jordan,204800
87,2,TRUE,TRUE,TRUE,Shahrake Shahid Bagheri,81666.67
48,1,FALSE,TRUE,FALSE,Beryanak,27666.67
86,2,TRUE,TRUE,TRUE,Pardis,16666.67
86,2,TRUE,TRUE,TRUE,Pardis,20000
75,2,TRUE,TRUE,TRUE,Punak,76666.67
110,3,TRUE,TRUE,TRUE,Jordan,205333.33
172,3,TRUE,TRUE,TRUE,Heravi,310000
147,3,TRUE,TRUE,TRUE,Yousef Abad,386666.67
70,1,TRUE,TRUE,FALSE,Enghelab,51333.33
235,3,TRUE,TRUE,TRUE,Niavaran,950000
115,2,TRUE,TRUE,TRUE,Heravi,200000
114,2,TRUE,TRUE,TRUE,Pakdasht,36333.33
40,1,TRUE,TRUE,FALSE,Pirouzi,46000
125,3,TRUE,TRUE,TRUE,Yousef Abad,281666.67
90,2,TRUE,TRUE,TRUE,Golestan,43833.33
78,2,FALSE,TRUE,TRUE,Gisha,59800
62,2,TRUE,FALSE,TRUE,,48000
47,1,FALSE,TRUE,FALSE,Ostad Moein,35000
114,3,TRUE,TRUE,TRUE,Yousef Abad,163333.33
65,1,TRUE,TRUE,TRUE,Southern Janatabad,83333.33
50,1,FALSE,TRUE,FALSE,Baghestan,13666.67
125,2,TRUE,TRUE,TRUE,Islamshahr Elahieh,58333.33
41,1,FALSE,FALSE,FALSE,Salsabil,27166.67
136,3,TRUE,TRUE,TRUE,Yousef Abad,273333.33
40,1,FALSE,TRUE,FALSE,Jeyhoon,26666.67
